a : -982.0000, 0 -> 0
b : 793.0000, 0 -> 0
c : 637.0000, 0 -> 3
d : 525.0000, 0 -> 1
a : 264.0000, 1 -> 3
b : 8.0000, 1 -> 3
c : -869.0000, 1 -> 2
d : 41.0000, 1 -> 0
a : 49.0000, 2 -> 3
b : 824.0000, 2 -> 3
c : 327.0000, 2 -> 3
d : -880.0000, 2 -> 1
a : 623.0000, 3 -> 0
b : -617.0000, 3 -> 0
c : -836.0000, 3 -> 1
d : -388.0000, 3 -> 1
d : 386.0000, 0 -> 2
d : 740.0000, 0 -> 3
d : -989.0000, 1 -> 2
d : -216.0000, 1 -> 1
a : -431.0000, 2 -> 2
d : -979.0000, 2 -> 0
a : 268.0000, 3 -> 1
c : -987.0000, 3 -> 2
