a : -431.0000, 0 -> 2
b : -205.0000, 0 -> 1
a : -144.0000, 1 -> 5
b : -609.0000, 1 -> 4
a : -722.0000, 2 -> 3
b : 169.0000, 2 -> 3
a : -2.0000, 3 -> 4
b : -108.0000, 3 -> 1
a : -370.0000, 4 -> 5
b : -380.0000, 4 -> 5
a : 113.0000, 5 -> 7
b : 654.0000, 5 -> 1
a : 613.0000, 6 -> 5
b : -949.0000, 6 -> 1
a : -729.0000, 7 -> 2
b : -88.0000, 7 -> 1
a : 306.0000, 0 -> 6
a : -620.0000, 1 -> 4
b : 999.0000, 2 -> 2
a : -107.0000, 3 -> 2
b : 354.0000, 4 -> 0
a : 224.0000, 5 -> 1
b : 398.0000, 6 -> 3
b : -463.0000, 7 -> 3
