a : 923.0000, 0 -> 6
b : -187.0000, 0 -> 0
c : 864.0000, 0 -> 1
d : 387.0000, 0 -> 3
a : 68.0000, 1 -> 4
b : -9.0000, 1 -> 7
c : -805.0000, 1 -> 5
d : 743.0000, 1 -> 0
a : 760.0000, 2 -> 7
b : 318.0000, 2 -> 4
c : -991.0000, 2 -> 4
d : 121.0000, 2 -> 5
a : 839.0000, 3 -> 0
b : 976.0000, 3 -> 2
c : -594.0000, 3 -> 2
d : 24.0000, 3 -> 6
a : 944.0000, 4 -> 4
b : 314.0000, 4 -> 5
c : -791.0000, 4 -> 7
d : 644.0000, 4 -> 4
a : 844.0000, 5 -> 4
b : -162.0000, 5 -> 3
c : -955.0000, 5 -> 6
d : 604.0000, 5 -> 5
a : -789.0000, 6 -> 1
b : -355.0000, 6 -> 6
c : 12.0000, 6 -> 1
d : 159.0000, 6 -> 0
a : -193.0000, 7 -> 4
b : -690.0000, 7 -> 3
c : -781.0000, 7 -> 3
d : -939.0000, 7 -> 6
d : -681.0000, 0 -> 6
a : -773.0000, 0 -> 5
b : 915.0000, 1 -> 2
c : 0.0000, 1 -> 0
b : -133.0000, 2 -> 1
c : -212.0000, 2 -> 7
c : 729.0000, 3 -> 7
d : -471.0000, 3 -> 5
d : -960.0000, 4 -> 0
b : 943.0000, 4 -> 6
b : 962.0000, 5 -> 4
a : -553.0000, 5 -> 6
c : 26.0000, 6 -> 0
d : -895.0000, 6 -> 2
c : -988.0000, 7 -> 2
b : 230.0000, 7 -> 5
