a : -870.0000, 0 -> 3
b : 547.0000, 0 -> 4
a : 265.0000, 1 -> 6
b : 801.0000, 1 -> 7
a : -665.0000, 2 -> 4
b : -282.0000, 2 -> 2
a : 953.0000, 3 -> 3
b : 762.0000, 3 -> 6
a : -570.0000, 4 -> 1
b : 907.0000, 4 -> 6
a : 861.0000, 5 -> 0
b : -381.0000, 5 -> 0
a : 164.0000, 6 -> 2
b : -1.0000, 6 -> 2
a : -313.0000, 7 -> 5
b : 443.0000, 7 -> 3
a : 297.0000, 0 -> 4
b : -279.0000, 1 -> 5
b : 696.0000, 2 -> 0
a : 377.0000, 3 -> 6
b : 618.0000, 4 -> 2
a : -954.0000, 5 -> 2
b : -3.0000, 6 -> 1
b : -948.0000, 7 -> 5
