a : -554.0000, 0 -> 2
b : -442.0000, 0 -> 3
a : -399.0000, 1 -> 3
b : 934.0000, 1 -> 0
a : -45.0000, 2 -> 7
b : -317.0000, 2 -> 7
a : 582.0000, 3 -> 6
b : -844.0000, 3 -> 0
a : 325.0000, 4 -> 5
b : 545.0000, 4 -> 1
a : -173.0000, 5 -> 3
b : 498.0000, 5 -> 2
a : 480.0000, 6 -> 7
b : 72.0000, 6 -> 7
a : -995.0000, 7 -> 0
b : 993.0000, 7 -> 7
b : -591.0000, 0 -> 7
a : -401.0000, 1 -> 4
b : 882.0000, 2 -> 5
a : 398.0000, 3 -> 0
b : -476.0000, 4 -> 7
b : -618.0000, 5 -> 0
b : 389.0000, 6 -> 0
b : -100.0000, 7 -> 6
a : -827.0000, 7 -> 4
