a : -390.0000, 0 -> 0
b : -696.0000, 0 -> 0
c : 827.0000, 0 -> 0
d : -477.0000, 0 -> 2
a : -375.0000, 1 -> 0
b : -642.0000, 1 -> 2
c : -644.0000, 1 -> 0
d : 278.0000, 1 -> 3
a : -709.0000, 2 -> 2
b : 422.0000, 2 -> 1
c : -708.0000, 2 -> 0
d : -703.0000, 2 -> 3
a : 579.0000, 3 -> 0
b : 142.0000, 3 -> 2
c : 310.0000, 3 -> 2
d : -659.0000, 3 -> 2
c : -174.0000, 0 -> 2
d : -208.0000, 0 -> 3
d : -606.0000, 1 -> 1
b : -6.0000, 1 -> 0
c : 712.0000, 2 -> 3
c : 42.0000, 2 -> 2
b : 90.0000, 3 -> 1
d : 460.0000, 3 -> 1
