a : -579.0000, 0 -> 5
b : 637.0000, 0 -> 7
a : 923.0000, 1 -> 5
b : -896.0000, 1 -> 2
a : 344.0000, 2 -> 6
b : 144.0000, 2 -> 1
a : 13.0000, 3 -> 2
b : -855.0000, 3 -> 2
a : 371.0000, 4 -> 6
b : -112.0000, 4 -> 0
a : -469.0000, 5 -> 3
b : -696.0000, 5 -> 4
a : -127.0000, 6 -> 2
b : -88.0000, 6 -> 2
a : -336.0000, 7 -> 0
b : 980.0000, 7 -> 4
b : 908.0000, 0 -> 6
b : -267.0000, 1 -> 4
a : -345.0000, 2 -> 7
b : 857.0000, 3 -> 3
a : 582.0000, 4 -> 1
b : -550.0000, 5 -> 1
b : -134.0000, 6 -> 3
a : 376.0000, 7 -> 4
