a : 328.0000, 0 -> 1
b : 503.0000, 0 -> 1
c : -761.0000, 0 -> 2
d : 370.0000, 0 -> 3
a : 507.0000, 1 -> 2
b : -667.0000, 1 -> 1
c : 838.0000, 1 -> 0
d : 192.0000, 1 -> 0
a : -502.0000, 2 -> 1
b : 930.0000, 2 -> 1
c : -335.0000, 2 -> 2
d : -558.0000, 2 -> 0
a : 904.0000, 3 -> 1
b : 344.0000, 3 -> 2
c : -936.0000, 3 -> 3
d : 614.0000, 3 -> 1
b : -826.0000, 0 -> 3
d : -949.0000, 0 -> 0
b : -884.0000, 1 -> 3
c : -600.0000, 1 -> 2
d : -339.0000, 2 -> 3
c : 704.0000, 2 -> 3
b : -281.0000, 3 -> 3
d : -940.0000, 3 -> 3
