a : -705.0000, 0 -> 5
b : -355.0000, 0 -> 5
a : -887.0000, 1 -> 3
b : -540.0000, 1 -> 3
a : 907.0000, 2 -> 2
b : -834.0000, 2 -> 2
a : 430.0000, 3 -> 6
b : -187.0000, 3 -> 1
a : -588.0000, 4 -> 6
b : 146.0000, 4 -> 7
a : 797.0000, 5 -> 1
b : 315.0000, 5 -> 4
a : 311.0000, 6 -> 4
b : 873.0000, 6 -> 2
a : 757.0000, 7 -> 4
b : 637.0000, 7 -> 0
b : 465.0000, 0 -> 3
a : -434.0000, 1 -> 1
b : -36.0000, 2 -> 1
a : 655.0000, 3 -> 2
b : 573.0000, 4 -> 3
a : 851.0000, 5 -> 2
a : -487.0000, 6 -> 0
b : 328.0000, 7 -> 5
