a : 987.0000, 0 -> 3
b : -321.0000, 0 -> 6
c : -491.0000, 0 -> 5
d : 326.0000, 0 -> 2
a : 66.0000, 1 -> 7
b : -416.0000, 1 -> 2
c : -929.0000, 1 -> 6
d : 73.0000, 1 -> 5
a : 838.0000, 2 -> 6
b : 658.0000, 2 -> 7
c : -816.0000, 2 -> 7
d : 473.0000, 2 -> 6
a : -676.0000, 3 -> 2
b : -103.0000, 3 -> 3
c : -925.0000, 3 -> 4
d : 270.0000, 3 -> 4
a : 126.0000, 4 -> 4
b : 29.0000, 4 -> 6
c : 549.0000, 4 -> 7
d : -167.0000, 4 -> 4
a : 829.0000, 5 -> 4
b : -123.0000, 5 -> 2
c : -405.0000, 5 -> 3
d : -5.0000, 5 -> 5
a : 439.0000, 6 -> 5
b : 21.0000, 6 -> 5
c : -742.0000, 6 -> 6
d : -417.0000, 6 -> 0
a : -451.0000, 7 -> 3
b : -832.0000, 7 -> 6
c : -248.0000, 7 -> 1
d : -214.0000, 7 -> 6
c : 383.0000, 0 -> 3
a : -693.0000, 0 -> 1
d : -373.0000, 1 -> 3
b : 199.0000, 1 -> 7
a : 766.0000, 2 -> 7
c : -518.0000, 2 -> 2
b : -804.0000, 3 -> 2
c : 850.0000, 3 -> 6
a : -82.0000, 4 -> 0
b : 695.0000, 4 -> 4
a : -691.0000, 5 -> 2
d : 170.0000, 5 -> 7
d : -967.0000, 6 -> 3
c : 611.0000, 6 -> 3
c : -143.0000, 7 -> 5
b : 274.0000, 7 -> 0
