a : -772.0000, 0 -> 0
b : 480.0000, 0 -> 0
a : -548.0000, 1 -> 2
b : 748.0000, 1 -> 2
a : -167.0000, 2 -> 1
b : -616.0000, 2 -> 0
a : -969.0000, 3 -> 4
b : 803.0000, 3 -> 2
a : -386.0000, 4 -> 2
b : 145.0000, 4 -> 4
a : -361.0000, 5 -> 6
b : -954.0000, 5 -> 0
a : 939.0000, 6 -> 5
b : -187.0000, 6 -> 3
a : -315.0000, 7 -> 4
b : 41.0000, 7 -> 2
b : 888.0000, 0 -> 2
b : -707.0000, 1 -> 4
b : 30.0000, 2 -> 3
b : -361.0000, 3 -> 1
b : -308.0000, 4 -> 3
b : -564.0000, 5 -> 5
b : -319.0000, 6 -> 6
a : -702.0000, 7 -> 5
a : -73.0000, 1 -> 6
a : -928.0000, 3 -> 7
