a : -865.0000, 0 -> 3
b : 458.0000, 0 -> 1
c : 440.0000, 0 -> 1
d : 435.0000, 0 -> 2
a : -268.0000, 1 -> 5
b : 93.0000, 1 -> 7
c : 696.0000, 1 -> 3
d : -693.0000, 1 -> 1
a : -630.0000, 2 -> 7
b : -295.0000, 2 -> 7
c : 862.0000, 2 -> 0
d : -682.0000, 2 -> 2
a : 139.0000, 3 -> 1
b : -570.0000, 3 -> 5
c : -16.0000, 3 -> 7
d : 235.0000, 3 -> 4
a : 835.0000, 4 -> 7
b : -713.0000, 4 -> 4
c : -965.0000, 4 -> 2
d : 598.0000, 4 -> 2
a : 968.0000, 5 -> 0
b : -679.0000, 5 -> 6
c : 790.0000, 5 -> 1
d : 48.0000, 5 -> 4
a : 419.0000, 6 -> 0
b : -937.0000, 6 -> 0
c : 991.0000, 6 -> 6
d : 716.0000, 6 -> 3
a : 956.0000, 7 -> 4
b : 398.0000, 7 -> 7
c : 355.0000, 7 -> 0
d : -666.0000, 7 -> 3
c : 86.0000, 0 -> 0
a : -734.0000, 0 -> 1
d : -75.0000, 1 -> 3
d : -585.0000, 1 -> 2
d : 507.0000, 2 -> 0
c : 598.0000, 2 -> 4
d : 962.0000, 3 -> 3
b : 18.0000, 3 -> 0
d : 605.0000, 4 -> 1
a : -523.0000, 4 -> 1
c : 808.0000, 5 -> 2
d : 858.0000, 5 -> 3
c : -861.0000, 6 -> 7
b : -238.0000, 6 -> 1
c : -57.0000, 7 -> 3
d : -910.0000, 7 -> 4
