a : 648.0000, 0 -> 0
b : -861.0000, 0 -> 2
c : -641.0000, 0 -> 3
d : -667.0000, 0 -> 1
a : 938.0000, 1 -> 0
b : 42.0000, 1 -> 2
c : 610.0000, 1 -> 0
d : 703.0000, 1 -> 1
a : -442.0000, 2 -> 3
b : -318.0000, 2 -> 0
c : -61.0000, 2 -> 2
d : 809.0000, 2 -> 0
a : -735.0000, 3 -> 3
b : 173.0000, 3 -> 3
c : 516.0000, 3 -> 0
d : -950.0000, 3 -> 1
c : 42.0000, 0 -> 0
d : 778.0000, 0 -> 2
b : -765.0000, 1 -> 1
d : 903.0000, 1 -> 2
b : -683.0000, 2 -> 1
d : 766.0000, 2 -> 3
d : 787.0000, 3 -> 2
c : 109.0000, 3 -> 2
