a : 972.0000, 0 -> 4
b : -324.0000, 0 -> 1
c : 249.0000, 0 -> 2
d : -162.0000, 0 -> 6
a : -629.0000, 1 -> 7
b : 512.0000, 1 -> 0
c : 241.0000, 1 -> 7
d : -587.0000, 1 -> 3
a : 393.0000, 2 -> 5
b : 482.0000, 2 -> 6
c : 952.0000, 2 -> 3
d : 260.0000, 2 -> 7
a : 102.0000, 3 -> 7
b : 557.0000, 3 -> 4
c : 42.0000, 3 -> 7
d : 906.0000, 3 -> 1
a : -268.0000, 4 -> 7
b : 177.0000, 4 -> 1
c : 662.0000, 4 -> 1
d : -593.0000, 4 -> 6
a : -301.0000, 5 -> 0
b : 38.0000, 5 -> 5
c : 710.0000, 5 -> 7
d : -30.0000, 5 -> 1
a : -300.0000, 6 -> 3
b : -333.0000, 6 -> 6
c : -200.0000, 6 -> 4
d : -943.0000, 6 -> 7
a : -486.0000, 7 -> 0
b : -61.0000, 7 -> 5
c : -894.0000, 7 -> 4
d : -584.0000, 7 -> 0
a : -615.0000, 0 -> 0
c : 526.0000, 0 -> 4
b : -489.0000, 1 -> 5
c : -416.0000, 1 -> 3
a : 345.0000, 2 -> 2
d : -274.0000, 2 -> 1
d : 742.0000, 3 -> 7
c : 336.0000, 3 -> 6
b : 238.0000, 4 -> 3
a : 430.0000, 4 -> 5
a : -175.0000, 5 -> 3
d : 953.0000, 5 -> 7
d : 531.0000, 6 -> 6
c : 997.0000, 6 -> 1
d : 470.0000, 7 -> 4
c : -656.0000, 7 -> 1
