a : 524.0000, 0 -> 6
b : 693.0000, 0 -> 4
c : 351.0000, 0 -> 2
d : -800.0000, 0 -> 4
a : -774.0000, 1 -> 1
b : 950.0000, 1 -> 3
c : 140.0000, 1 -> 2
d : -212.0000, 1 -> 0
a : -315.0000, 2 -> 7
b : 203.0000, 2 -> 3
c : -136.0000, 2 -> 2
d : -590.0000, 2 -> 5
a : -124.0000, 3 -> 1
b : 84.0000, 3 -> 6
c : -510.0000, 3 -> 1
d : -665.0000, 3 -> 5
a : -127.0000, 4 -> 1
b : 946.0000, 4 -> 6
c : -702.0000, 4 -> 3
d : -512.0000, 4 -> 5
a : -299.0000, 5 -> 5
b : 32.0000, 5 -> 3
c : -901.0000, 5 -> 4
d : -532.0000, 5 -> 5
a : 356.0000, 6 -> 4
b : 805.0000, 6 -> 5
c : 678.0000, 6 -> 4
d : 561.0000, 6 -> 4
a : -209.0000, 7 -> 2
b : 247.0000, 7 -> 6
c : 398.0000, 7 -> 3
d : -524.0000, 7 -> 2
c : 465.0000, 0 -> 6
d : 350.0000, 0 -> 2
d : 372.0000, 1 -> 1
b : -219.0000, 1 -> 5
b : -711.0000, 2 -> 2
d : -151.0000, 2 -> 2
c : 335.0000, 3 -> 7
b : 508.0000, 3 -> 2
a : 782.0000, 4 -> 2
b : 44.0000, 4 -> 3
d : 184.0000, 5 -> 4
c : 274.0000, 5 -> 0
b : 561.0000, 6 -> 1
a : -174.0000, 6 -> 3
b : -396.0000, 7 -> 2
a : 583.0000, 7 -> 0
