a : 741.0000, 0 -> 7
b : 514.0000, 0 -> 6
a : -545.0000, 1 -> 3
b : 839.0000, 1 -> 4
a : 544.0000, 2 -> 0
b : 375.0000, 2 -> 5
a : 409.0000, 3 -> 5
b : -67.0000, 3 -> 0
a : 964.0000, 4 -> 0
b : 600.0000, 4 -> 3
a : 975.0000, 5 -> 7
b : -840.0000, 5 -> 6
a : 698.0000, 6 -> 3
b : 197.0000, 6 -> 7
a : 170.0000, 7 -> 5
b : 345.0000, 7 -> 4
a : -434.0000, 0 -> 5
b : -407.0000, 1 -> 1
a : -479.0000, 2 -> 2
b : -799.0000, 3 -> 5
a : 454.0000, 4 -> 6
a : -544.0000, 5 -> 2
a : -952.0000, 6 -> 1
b : -923.0000, 7 -> 2
