a : 363.0000, 0 -> 0
b : -788.0000, 0 -> 5
c : -793.0000, 0 -> 5
d : -642.0000, 0 -> 3
a : 972.0000, 1 -> 3
b : 178.0000, 1 -> 6
c : -918.0000, 1 -> 5
d : -922.0000, 1 -> 1
a : 776.0000, 2 -> 0
b : 279.0000, 2 -> 5
c : 830.0000, 2 -> 7
d : 527.0000, 2 -> 5
a : -378.0000, 3 -> 0
b : -807.0000, 3 -> 5
c : 365.0000, 3 -> 4
d : 679.0000, 3 -> 3
a : -52.0000, 4 -> 6
b : -819.0000, 4 -> 3
c : 485.0000, 4 -> 4
d : 898.0000, 4 -> 5
a : -463.0000, 5 -> 5
b : -69.0000, 5 -> 0
c : -538.0000, 5 -> 0
d : -824.0000, 5 -> 4
a : -411.0000, 6 -> 6
b : -697.0000, 6 -> 4
c : 71.0000, 6 -> 2
d : -232.0000, 6 -> 2
a : -254.0000, 7 -> 3
b : -469.0000, 7 -> 4
c : 502.0000, 7 -> 5
d : 270.0000, 7 -> 0
b : 450.0000, 0 -> 1
c : -185.0000, 0 -> 7
a : 699.0000, 1 -> 0
a : -382.0000, 1 -> 2
d : -681.0000, 2 -> 1
d : -711.0000, 2 -> 7
d : 938.0000, 3 -> 1
b : 673.0000, 3 -> 2
a : 355.0000, 4 -> 0
c : -221.0000, 4 -> 0
d : 891.0000, 5 -> 2
b : 491.0000, 5 -> 2
a : -507.0000, 6 -> 5
d : 116.0000, 6 -> 7
c : 630.0000, 7 -> 2
d : -277.0000, 7 -> 5
