a : -793.0000, 0 -> 3
b : 65.0000, 0 -> 1
a : -915.0000, 1 -> 4
b : -496.0000, 1 -> 1
a : 972.0000, 2 -> 3
b : 195.0000, 2 -> 1
a : -760.0000, 3 -> 4
b : 609.0000, 3 -> 6
a : 847.0000, 4 -> 2
b : -188.0000, 4 -> 1
a : 439.0000, 5 -> 0
b : -859.0000, 5 -> 1
a : -625.0000, 6 -> 6
b : -266.0000, 6 -> 2
a : -858.0000, 7 -> 2
b : 85.0000, 7 -> 2
b : 851.0000, 0 -> 5
b : -436.0000, 1 -> 0
b : 138.0000, 2 -> 0
b : -861.0000, 3 -> 3
a : -671.0000, 4 -> 7
b : 180.0000, 5 -> 2
b : 154.0000, 6 -> 0
b : 369.0000, 7 -> 4
