a : -555.0000, 0 -> 5
b : 295.0000, 0 -> 0
c : 66.0000, 0 -> 6
d : -558.0000, 0 -> 1
a : 933.0000, 1 -> 5
b : 852.0000, 1 -> 6
c : 699.0000, 1 -> 5
d : 671.0000, 1 -> 3
a : 799.0000, 2 -> 5
b : -745.0000, 2 -> 0
c : 409.0000, 2 -> 1
d : 7.0000, 2 -> 7
a : -380.0000, 3 -> 7
b : -309.0000, 3 -> 0
c : -646.0000, 3 -> 6
d : 109.0000, 3 -> 0
a : 767.0000, 4 -> 3
b : -286.0000, 4 -> 2
c : -143.0000, 4 -> 2
d : 31.0000, 4 -> 4
a : -236.0000, 5 -> 4
b : 313.0000, 5 -> 4
c : 203.0000, 5 -> 2
d : -585.0000, 5 -> 4
a : -289.0000, 6 -> 4
b : 834.0000, 6 -> 1
c : 794.0000, 6 -> 3
d : -91.0000, 6 -> 6
a : 536.0000, 7 -> 2
b : -259.0000, 7 -> 5
c : -562.0000, 7 -> 5
d : -893.0000, 7 -> 7
d : 403.0000, 0 -> 0
a : 906.0000, 0 -> 2
c : 136.0000, 1 -> 1
a : -409.0000, 1 -> 1
d : -126.0000, 2 -> 5
c : 753.0000, 2 -> 5
c : -186.0000, 3 -> 5
a : 741.0000, 3 -> 4
b : 117.0000, 4 -> 1
c : 862.0000, 4 -> 5
c : 321.0000, 5 -> 7
b : 13.0000, 5 -> 5
c : -271.0000, 6 -> 4
c : 486.0000, 6 -> 0
c : 891.0000, 7 -> 2
c : -443.0000, 7 -> 0
