a : 339.0000, 0 -> 5
b : -371.0000, 0 -> 6
c : 189.0000, 0 -> 7
d : 80.0000, 0 -> 6
a : -529.0000, 1 -> 5
b : 84.0000, 1 -> 7
c : 931.0000, 1 -> 0
d : -824.0000, 1 -> 4
a : 520.0000, 2 -> 1
b : -776.0000, 2 -> 2
c : 787.0000, 2 -> 3
d : 731.0000, 2 -> 7
a : -119.0000, 3 -> 0
b : 932.0000, 3 -> 1
c : -621.0000, 3 -> 1
d : 647.0000, 3 -> 6
a : 938.0000, 4 -> 1
b : -134.0000, 4 -> 5
c : 295.0000, 4 -> 6
d : 313.0000, 4 -> 0
a : -517.0000, 5 -> 2
b : 933.0000, 5 -> 4
c : -161.0000, 5 -> 6
d : 2.0000, 5 -> 7
a : -676.0000, 6 -> 5
b : -351.0000, 6 -> 6
c : 617.0000, 6 -> 6
d : -220.0000, 6 -> 4
a : 848.0000, 7 -> 5
b : 375.0000, 7 -> 1
c : -177.0000, 7 -> 4
d : 835.0000, 7 -> 3
b : -934.0000, 0 -> 4
a : 595.0000, 0 -> 7
c : -896.0000, 1 -> 7
d : 646.0000, 1 -> 2
b : -321.0000, 2 -> 0
b : -649.0000, 2 -> 3
b : 341.0000, 3 -> 6
a : -322.0000, 3 -> 2
a : -572.0000, 4 -> 3
b : 258.0000, 4 -> 3
b : -66.0000, 5 -> 1
c : -236.0000, 5 -> 3
d : -771.0000, 6 -> 2
b : 83.0000, 6 -> 5
b : 508.0000, 7 -> 6
c : 655.0000, 7 -> 5
