a : -927.0000, 0 -> 0
b : 206.0000, 0 -> 7
c : -318.0000, 0 -> 3
d : -489.0000, 0 -> 5
a : 518.0000, 1 -> 6
b : 191.0000, 1 -> 0
c : 392.0000, 1 -> 4
d : 879.0000, 1 -> 7
a : -530.0000, 2 -> 1
b : 681.0000, 2 -> 4
c : 990.0000, 2 -> 3
d : 248.0000, 2 -> 0
a : -43.0000, 3 -> 5
b : 565.0000, 3 -> 0
c : -902.0000, 3 -> 6
d : -770.0000, 3 -> 6
a : 735.0000, 4 -> 7
b : -498.0000, 4 -> 6
c : 192.0000, 4 -> 6
d : -604.0000, 4 -> 6
a : 798.0000, 5 -> 2
b : 157.0000, 5 -> 5
c : 287.0000, 5 -> 3
d : 281.0000, 5 -> 0
a : 600.0000, 6 -> 6
b : -511.0000, 6 -> 4
c : 201.0000, 6 -> 3
d : -446.0000, 6 -> 1
a : 737.0000, 7 -> 7
b : -702.0000, 7 -> 1
c : 81.0000, 7 -> 7
d : 118.0000, 7 -> 2
d : -145.0000, 0 -> 6
a : 393.0000, 0 -> 2
d : -204.0000, 1 -> 4
b : -200.0000, 1 -> 2
a : -56.0000, 2 -> 7
a : 837.0000, 2 -> 2
d : -140.0000, 3 -> 3
c : 910.0000, 3 -> 2
b : 899.0000, 4 -> 4
a : -555.0000, 4 -> 0
a : -238.0000, 5 -> 0
c : 896.0000, 5 -> 6
b : -541.0000, 6 -> 5
a : 848.0000, 6 -> 2
d : 789.0000, 7 -> 1
c : -82.0000, 7 -> 4
