a : -104.0000, 0 -> 2
b : 960.0000, 0 -> 2
c : 716.0000, 0 -> 1
d : 379.0000, 0 -> 1
a : 351.0000, 1 -> 2
b : -535.0000, 1 -> 0
c : -12.0000, 1 -> 2
d : 225.0000, 1 -> 1
a : -665.0000, 2 -> 0
b : -753.0000, 2 -> 1
c : 110.0000, 2 -> 0
d : 911.0000, 2 -> 1
a : 801.0000, 3 -> 1
b : -234.0000, 3 -> 0
c : -643.0000, 3 -> 0
d : -458.0000, 3 -> 2
c : 550.0000, 0 -> 3
a : -493.0000, 0 -> 1
b : 151.0000, 1 -> 3
d : 978.0000, 1 -> 0
d : 546.0000, 2 -> 2
d : 915.0000, 2 -> 0
c : 287.0000, 3 -> 2
d : -718.0000, 3 -> 1
