a : 312.0000, 0 -> 2
b : -676.0000, 0 -> 3
c : 579.0000, 0 -> 1
d : -548.0000, 0 -> 1
a : 561.0000, 1 -> 1
b : 659.0000, 1 -> 0
c : -342.0000, 1 -> 3
d : -540.0000, 1 -> 1
a : 532.0000, 2 -> 0
b : 676.0000, 2 -> 3
c : 40.0000, 2 -> 2
d : -275.0000, 2 -> 0
a : 164.0000, 3 -> 2
b : 739.0000, 3 -> 1
c : -486.0000, 3 -> 0
d : -715.0000, 3 -> 1
b : -219.0000, 0 -> 1
c : -336.0000, 0 -> 2
c : 707.0000, 1 -> 2
d : 735.0000, 1 -> 0
d : 673.0000, 2 -> 3
c : 253.0000, 2 -> 3
a : 907.0000, 3 -> 1
a : -7.0000, 3 -> 3
