a : -857.0000, 0 -> 1
b : -981.0000, 0 -> 2
c : 851.0000, 0 -> 3
d : -206.0000, 0 -> 3
a : 802.0000, 1 -> 0
b : 335.0000, 1 -> 0
c : -253.0000, 1 -> 3
d : -153.0000, 1 -> 0
a : -507.0000, 2 -> 0
b : 278.0000, 2 -> 1
c : 608.0000, 2 -> 3
d : 12.0000, 2 -> 1
a : -517.0000, 3 -> 1
b : -748.0000, 3 -> 3
c : -508.0000, 3 -> 1
d : -114.0000, 3 -> 2
a : -81.0000, 0 -> 0
c : 94.0000, 0 -> 2
d : -327.0000, 1 -> 3
c : 94.0000, 1 -> 1
b : 140.0000, 2 -> 0
a : -824.0000, 2 -> 1
c : 781.0000, 3 -> 2
a : -737.0000, 3 -> 0
