a : -513.0000, 0 -> 1
b : 568.0000, 0 -> 0
c : 210.0000, 0 -> 2
d : -428.0000, 0 -> 1
a : -943.0000, 1 -> 3
b : -680.0000, 1 -> 2
c : -981.0000, 1 -> 2
d : 710.0000, 1 -> 0
a : -366.0000, 2 -> 0
b : 345.0000, 2 -> 3
c : 152.0000, 2 -> 0
d : 245.0000, 2 -> 1
a : 640.0000, 3 -> 3
b : 590.0000, 3 -> 0
c : 184.0000, 3 -> 0
d : 30.0000, 3 -> 2
b : 56.0000, 0 -> 3
c : -92.0000, 0 -> 0
a : 752.0000, 1 -> 2
b : -362.0000, 1 -> 1
c : -486.0000, 2 -> 2
a : -666.0000, 2 -> 2
c : -452.0000, 3 -> 3
a : -864.0000, 3 -> 2
