a : 806.0000, 0 -> 0
b : -393.0000, 0 -> 0
a : 341.0000, 1 -> 2
b : -369.0000, 1 -> 2
a : -753.0000, 2 -> 2
b : 26.0000, 2 -> 0
a : 910.0000, 3 -> 7
b : 715.0000, 3 -> 6
a : -696.0000, 4 -> 5
b : -377.0000, 4 -> 6
a : 188.0000, 5 -> 7
b : 526.0000, 5 -> 7
a : -899.0000, 6 -> 2
b : 444.0000, 6 -> 5
a : 121.0000, 7 -> 1
b : 184.0000, 7 -> 1
b : -833.0000, 0 -> 4
b : -364.0000, 1 -> 0
a : -893.0000, 2 -> 4
b : 277.0000, 3 -> 0
a : -870.0000, 4 -> 0
a : 715.0000, 5 -> 4
a : 794.0000, 6 -> 3
b : 357.0000, 7 -> 7
