a : -34.0000, 0 -> 0
b : 27.0000, 0 -> 3
c : 277.0000, 0 -> 3
d : -495.0000, 0 -> 1
a : 215.0000, 1 -> 3
b : 11.0000, 1 -> 2
c : -47.0000, 1 -> 3
d : -50.0000, 1 -> 0
a : -174.0000, 2 -> 2
b : 844.0000, 2 -> 1
c : 183.0000, 2 -> 0
d : 901.0000, 2 -> 0
a : 333.0000, 3 -> 2
b : 324.0000, 3 -> 1
c : 294.0000, 3 -> 3
d : 738.0000, 3 -> 3
b : 445.0000, 0 -> 2
a : 777.0000, 0 -> 3
b : 225.0000, 1 -> 0
d : 502.0000, 1 -> 2
d : 737.0000, 2 -> 2
a : 822.0000, 2 -> 3
d : 365.0000, 3 -> 1
a : -143.0000, 3 -> 3
