a : 310.0000, 0 -> 3
b : 384.0000, 0 -> 1
a : -868.0000, 1 -> 0
b : -589.0000, 1 -> 5
a : -5.0000, 2 -> 2
b : 10.0000, 2 -> 6
a : -670.0000, 3 -> 4
b : -90.0000, 3 -> 0
a : 315.0000, 4 -> 3
b : -995.0000, 4 -> 4
a : -80.0000, 5 -> 0
b : -726.0000, 5 -> 1
a : 492.0000, 6 -> 4
b : 826.0000, 6 -> 6
a : -416.0000, 7 -> 6
b : -136.0000, 7 -> 2
a : 385.0000, 0 -> 5
b : -153.0000, 1 -> 0
b : -21.0000, 2 -> 2
b : -453.0000, 3 -> 1
a : 676.0000, 4 -> 6
b : 848.0000, 5 -> 2
b : -179.0000, 6 -> 5
b : 276.0000, 7 -> 1
b : 644.0000, 5 -> 7
