a : -121.0000, 0 -> 7
b : 964.0000, 0 -> 0
c : -731.0000, 0 -> 7
d : 816.0000, 0 -> 4
a : 764.0000, 1 -> 0
b : 416.0000, 1 -> 5
c : -479.0000, 1 -> 6
d : 810.0000, 1 -> 5
a : 441.0000, 2 -> 6
b : -37.0000, 2 -> 3
c : -799.0000, 2 -> 3
d : 902.0000, 2 -> 7
a : 889.0000, 3 -> 5
b : 141.0000, 3 -> 3
c : 694.0000, 3 -> 2
d : -846.0000, 3 -> 6
a : -483.0000, 4 -> 2
b : 813.0000, 4 -> 6
c : 162.0000, 4 -> 6
d : 384.0000, 4 -> 0
a : -349.0000, 5 -> 2
b : -817.0000, 5 -> 4
c : -919.0000, 5 -> 0
d : -642.0000, 5 -> 2
a : 6.0000, 6 -> 5
b : -825.0000, 6 -> 5
c : 808.0000, 6 -> 1
d : -687.0000, 6 -> 2
a : 886.0000, 7 -> 5
b : -696.0000, 7 -> 2
c : -276.0000, 7 -> 4
d : 460.0000, 7 -> 0
a : 807.0000, 0 -> 1
a : 403.0000, 0 -> 2
a : 909.0000, 1 -> 6
a : -990.0000, 1 -> 3
c : 289.0000, 2 -> 2
d : 664.0000, 2 -> 6
d : 690.0000, 3 -> 7
d : -979.0000, 3 -> 5
a : -143.0000, 4 -> 0
b : -635.0000, 4 -> 2
d : -700.0000, 5 -> 1
b : 760.0000, 5 -> 3
a : -207.0000, 6 -> 3
c : -606.0000, 6 -> 6
a : -756.0000, 7 -> 2
c : 348.0000, 7 -> 3
