a : -254.0000, 0 -> 1
b : -791.0000, 0 -> 2
c : -740.0000, 0 -> 3
d : -382.0000, 0 -> 1
a : -33.0000, 1 -> 5
b : -952.0000, 1 -> 5
c : 688.0000, 1 -> 3
d : 374.0000, 1 -> 6
a : -183.0000, 2 -> 1
b : -578.0000, 2 -> 0
c : -698.0000, 2 -> 2
d : -935.0000, 2 -> 0
a : 47.0000, 3 -> 3
b : 921.0000, 3 -> 5
c : -403.0000, 3 -> 0
d : -153.0000, 3 -> 0
a : -929.0000, 4 -> 5
b : -701.0000, 4 -> 4
c : -935.0000, 4 -> 2
d : -483.0000, 4 -> 4
a : 922.0000, 5 -> 1
b : -531.0000, 5 -> 0
c : 429.0000, 5 -> 5
d : -313.0000, 5 -> 2
a : -312.0000, 6 -> 2
b : -248.0000, 6 -> 7
c : -529.0000, 6 -> 7
d : 934.0000, 6 -> 1
a : 333.0000, 7 -> 4
b : -691.0000, 7 -> 7
c : -192.0000, 7 -> 3
d : 370.0000, 7 -> 7
a : 99.0000, 0 -> 6
b : 898.0000, 0 -> 0
a : -35.0000, 1 -> 7
c : 56.0000, 1 -> 2
d : 93.0000, 2 -> 2
d : -273.0000, 2 -> 3
a : -209.0000, 3 -> 4
d : -160.0000, 3 -> 3
a : -937.0000, 4 -> 0
d : 698.0000, 4 -> 3
c : 972.0000, 5 -> 4
d : -34.0000, 5 -> 7
a : 92.0000, 6 -> 1
c : 379.0000, 6 -> 0
b : -946.0000, 7 -> 4
d : 960.0000, 7 -> 2
