a : -562.0000, 0 -> 2
b : 223.0000, 0 -> 3
a : 867.0000, 1 -> 1
b : -718.0000, 1 -> 1
a : 697.0000, 2 -> 1
b : -987.0000, 2 -> 1
a : 140.0000, 3 -> 7
b : 140.0000, 3 -> 3
a : -847.0000, 4 -> 3
b : -688.0000, 4 -> 4
a : 707.0000, 5 -> 2
b : 783.0000, 5 -> 4
a : 726.0000, 6 -> 0
b : -460.0000, 6 -> 4
a : 391.0000, 7 -> 5
b : -841.0000, 7 -> 3
a : 308.0000, 0 -> 0
b : 307.0000, 1 -> 7
a : -867.0000, 2 -> 0
b : -836.0000, 3 -> 2
b : 198.0000, 4 -> 5
a : -871.0000, 5 -> 3
a : -122.0000, 6 -> 7
a : -211.0000, 7 -> 4
a : -537.0000, 7 -> 6
