a : -893.0000, 0 -> 6
b : -854.0000, 0 -> 6
a : -143.0000, 1 -> 5
b : 824.0000, 1 -> 0
a : 772.0000, 2 -> 6
b : 895.0000, 2 -> 4
a : 278.0000, 3 -> 1
b : 613.0000, 3 -> 4
a : -934.0000, 4 -> 7
b : 418.0000, 4 -> 6
a : -872.0000, 5 -> 5
b : 990.0000, 5 -> 4
a : 653.0000, 6 -> 7
b : -248.0000, 6 -> 5
a : -736.0000, 7 -> 0
b : -894.0000, 7 -> 2
b : -604.0000, 0 -> 1
a : 693.0000, 1 -> 3
b : -741.0000, 2 -> 6
b : 289.0000, 3 -> 3
b : -425.0000, 4 -> 2
a : 732.0000, 5 -> 4
a : 792.0000, 6 -> 5
a : -680.0000, 7 -> 1
