a : -102.0000, 0 -> 3
b : 796.0000, 0 -> 3
c : -504.0000, 0 -> 0
d : 51.0000, 0 -> 2
a : 984.0000, 1 -> 1
b : -852.0000, 1 -> 0
c : -648.0000, 1 -> 1
d : 38.0000, 1 -> 0
a : -753.0000, 2 -> 0
b : -251.0000, 2 -> 2
c : 895.0000, 2 -> 3
d : 936.0000, 2 -> 3
a : 336.0000, 3 -> 3
b : 854.0000, 3 -> 3
c : 238.0000, 3 -> 1
d : 916.0000, 3 -> 3
b : 445.0000, 0 -> 2
b : -149.0000, 0 -> 1
b : 141.0000, 1 -> 3
b : 844.0000, 1 -> 2
a : 109.0000, 2 -> 2
a : -394.0000, 2 -> 1
a : 193.0000, 3 -> 2
c : 785.0000, 3 -> 3
