a : -689.0000, 0 -> 0
b : 537.0000, 0 -> 2
c : 949.0000, 0 -> 1
d : 405.0000, 0 -> 0
a : 601.0000, 1 -> 1
b : -761.0000, 1 -> 3
c : 12.0000, 1 -> 1
d : -588.0000, 1 -> 1
a : -971.0000, 2 -> 0
b : 691.0000, 2 -> 0
c : 351.0000, 2 -> 3
d : -66.0000, 2 -> 2
a : 248.0000, 3 -> 2
b : -90.0000, 3 -> 2
c : -726.0000, 3 -> 0
d : -972.0000, 3 -> 0
b : -749.0000, 0 -> 3
b : 818.0000, 0 -> 0
d : 677.0000, 1 -> 0
b : -756.0000, 1 -> 1
a : 557.0000, 2 -> 2
d : -594.0000, 2 -> 3
d : -366.0000, 3 -> 1
a : 757.0000, 3 -> 3
