a : -141.0000, 0 -> 6
b : 72.0000, 0 -> 3
c : -928.0000, 0 -> 3
d : 29.0000, 0 -> 6
a : 595.0000, 1 -> 0
b : 985.0000, 1 -> 6
c : -795.0000, 1 -> 5
d : -275.0000, 1 -> 5
a : 545.0000, 2 -> 4
b : -596.0000, 2 -> 6
c : -105.0000, 2 -> 5
d : 743.0000, 2 -> 6
a : -431.0000, 3 -> 7
b : 969.0000, 3 -> 0
c : -520.0000, 3 -> 4
d : 758.0000, 3 -> 2
a : 890.0000, 4 -> 6
b : -955.0000, 4 -> 5
c : 74.0000, 4 -> 5
d : 970.0000, 4 -> 6
a : -186.0000, 5 -> 1
b : 105.0000, 5 -> 4
c : -910.0000, 5 -> 1
d : -151.0000, 5 -> 0
a : 422.0000, 6 -> 4
b : 725.0000, 6 -> 1
c : -755.0000, 6 -> 1
d : -902.0000, 6 -> 4
a : 863.0000, 7 -> 2
b : -940.0000, 7 -> 4
c : 698.0000, 7 -> 6
d : 37.0000, 7 -> 5
d : 243.0000, 0 -> 5
a : -997.0000, 0 -> 7
a : -215.0000, 1 -> 3
c : 961.0000, 1 -> 1
a : 113.0000, 2 -> 6
b : 378.0000, 2 -> 0
a : -906.0000, 3 -> 2
a : -481.0000, 3 -> 6
a : -964.0000, 4 -> 7
a : -259.0000, 4 -> 3
c : 57.0000, 5 -> 4
c : 677.0000, 5 -> 0
c : -796.0000, 6 -> 3
a : 180.0000, 6 -> 6
c : 893.0000, 7 -> 5
b : 11.0000, 7 -> 7
