a : -80.0000, 0 -> 4
b : -983.0000, 0 -> 4
c : 748.0000, 0 -> 0
d : 280.0000, 0 -> 6
a : 813.0000, 1 -> 1
b : -407.0000, 1 -> 2
c : 812.0000, 1 -> 0
d : -411.0000, 1 -> 0
a : -327.0000, 2 -> 0
b : 700.0000, 2 -> 7
c : 510.0000, 2 -> 1
d : -961.0000, 2 -> 1
a : 580.0000, 3 -> 1
b : -10.0000, 3 -> 0
c : -894.0000, 3 -> 7
d : -361.0000, 3 -> 5
a : 861.0000, 4 -> 4
b : -78.0000, 4 -> 2
c : -572.0000, 4 -> 3
d : -525.0000, 4 -> 2
a : -317.0000, 5 -> 6
b : 119.0000, 5 -> 1
c : 517.0000, 5 -> 7
d : -302.0000, 5 -> 0
a : 208.0000, 6 -> 6
b : 234.0000, 6 -> 6
c : -741.0000, 6 -> 3
d : 369.0000, 6 -> 7
a : 425.0000, 7 -> 6
b : 818.0000, 7 -> 0
c : 114.0000, 7 -> 2
d : -792.0000, 7 -> 2
d : -904.0000, 0 -> 7
c : -595.0000, 0 -> 3
a : -131.0000, 1 -> 0
a : 604.0000, 1 -> 2
a : 811.0000, 2 -> 5
d : 408.0000, 2 -> 7
d : -610.0000, 3 -> 4
b : 166.0000, 3 -> 6
a : -482.0000, 4 -> 1
b : -854.0000, 4 -> 4
a : 22.0000, 5 -> 1
c : 569.0000, 5 -> 2
c : -274.0000, 6 -> 0
b : 708.0000, 6 -> 7
a : -742.0000, 7 -> 2
c : 508.0000, 7 -> 3
