a : -240.0000, 0 -> 2
b : -657.0000, 0 -> 0
c : 873.0000, 0 -> 2
d : -25.0000, 0 -> 6
a : 178.0000, 1 -> 3
b : 793.0000, 1 -> 6
c : -331.0000, 1 -> 6
d : -2.0000, 1 -> 7
a : -178.0000, 2 -> 2
b : 718.0000, 2 -> 4
c : 472.0000, 2 -> 7
d : 7.0000, 2 -> 6
a : -739.0000, 3 -> 1
b : 810.0000, 3 -> 4
c : 969.0000, 3 -> 4
d : -218.0000, 3 -> 0
a : -662.0000, 4 -> 5
b : 399.0000, 4 -> 2
c : 599.0000, 4 -> 0
d : -652.0000, 4 -> 2
a : 994.0000, 5 -> 5
b : -363.0000, 5 -> 4
c : -257.0000, 5 -> 6
d : 552.0000, 5 -> 2
a : -354.0000, 6 -> 7
b : -722.0000, 6 -> 6
c : 572.0000, 6 -> 6
d : -132.0000, 6 -> 0
a : 896.0000, 7 -> 1
b : 811.0000, 7 -> 4
c : -482.0000, 7 -> 3
d : 412.0000, 7 -> 7
b : -353.0000, 0 -> 6
c : 589.0000, 0 -> 7
b : -997.0000, 1 -> 3
d : 876.0000, 1 -> 3
b : -287.0000, 2 -> 1
a : 606.0000, 2 -> 7
d : 684.0000, 3 -> 4
d : 129.0000, 3 -> 7
c : 296.0000, 4 -> 1
a : -954.0000, 4 -> 6
c : 374.0000, 5 -> 2
b : 784.0000, 5 -> 1
d : -152.0000, 6 -> 4
c : 781.0000, 6 -> 5
c : 151.0000, 7 -> 1
a : -199.0000, 7 -> 3
