a : -196.0000, 0 -> 1
b : -315.0000, 0 -> 0
c : 915.0000, 0 -> 3
d : -335.0000, 0 -> 2
a : -905.0000, 1 -> 1
b : 371.0000, 1 -> 1
c : 78.0000, 1 -> 3
d : -246.0000, 1 -> 3
a : 304.0000, 2 -> 2
b : -554.0000, 2 -> 2
c : -291.0000, 2 -> 2
d : -806.0000, 2 -> 2
a : 631.0000, 3 -> 2
b : 564.0000, 3 -> 1
c : 353.0000, 3 -> 0
d : 823.0000, 3 -> 2
c : 32.0000, 0 -> 2
b : -9.0000, 0 -> 2
a : -313.0000, 1 -> 3
c : 166.0000, 1 -> 2
a : 532.0000, 2 -> 0
a : -699.0000, 2 -> 1
b : -962.0000, 3 -> 2
b : -78.0000, 3 -> 0
