a : 576.0000, 0 -> 3
b : 493.0000, 0 -> 6
c : -203.0000, 0 -> 4
d : 46.0000, 0 -> 1
a : 779.0000, 1 -> 6
b : 49.0000, 1 -> 0
c : 727.0000, 1 -> 3
d : 592.0000, 1 -> 1
a : -499.0000, 2 -> 6
b : -877.0000, 2 -> 4
c : 248.0000, 2 -> 0
d : 526.0000, 2 -> 2
a : 415.0000, 3 -> 5
b : -525.0000, 3 -> 0
c : 102.0000, 3 -> 2
d : 997.0000, 3 -> 1
a : -84.0000, 4 -> 2
b : -119.0000, 4 -> 4
c : 568.0000, 4 -> 7
d : 946.0000, 4 -> 4
a : 590.0000, 5 -> 0
b : -156.0000, 5 -> 6
c : -977.0000, 5 -> 3
d : -37.0000, 5 -> 0
a : -267.0000, 6 -> 3
b : 719.0000, 6 -> 1
c : -243.0000, 6 -> 0
d : -308.0000, 6 -> 1
a : -160.0000, 7 -> 0
b : 611.0000, 7 -> 1
c : -481.0000, 7 -> 7
d : 661.0000, 7 -> 2
b : -523.0000, 0 -> 0
a : 318.0000, 0 -> 0
d : -698.0000, 1 -> 6
d : -179.0000, 1 -> 2
c : 590.0000, 2 -> 5
c : 206.0000, 2 -> 6
a : -846.0000, 3 -> 1
a : 708.0000, 3 -> 4
c : -310.0000, 4 -> 1
c : 945.0000, 4 -> 2
a : -519.0000, 5 -> 7
d : -828.0000, 5 -> 3
d : 706.0000, 6 -> 6
c : 450.0000, 6 -> 4
c : 382.0000, 7 -> 3
c : -588.0000, 7 -> 5
