a : 521.0000, 0 -> 0
b : -363.0000, 0 -> 2
c : -601.0000, 0 -> 1
d : -142.0000, 0 -> 0
a : 767.0000, 1 -> 2
b : 417.0000, 1 -> 2
c : 96.0000, 1 -> 1
d : 927.0000, 1 -> 1
a : -319.0000, 2 -> 0
b : 556.0000, 2 -> 2
c : 669.0000, 2 -> 0
d : -743.0000, 2 -> 1
a : -232.0000, 3 -> 3
b : -711.0000, 3 -> 0
c : 0.0000, 3 -> 2
d : 23.0000, 3 -> 1
d : -50.0000, 0 -> 1
b : 27.0000, 0 -> 3
d : 573.0000, 1 -> 3
b : -965.0000, 1 -> 3
a : -491.0000, 2 -> 2
b : -498.0000, 2 -> 3
a : -3.0000, 3 -> 2
c : -486.0000, 3 -> 3
