a : 339.0000, 0 -> 3
b : 280.0000, 0 -> 4
c : 103.0000, 0 -> 3
d : 718.0000, 0 -> 2
a : -219.0000, 1 -> 6
b : 848.0000, 1 -> 6
c : -51.0000, 1 -> 0
d : 884.0000, 1 -> 1
a : 637.0000, 2 -> 5
b : 848.0000, 2 -> 5
c : -600.0000, 2 -> 3
d : -608.0000, 2 -> 1
a : -278.0000, 3 -> 6
b : 381.0000, 3 -> 3
c : 378.0000, 3 -> 0
d : -498.0000, 3 -> 4
a : 94.0000, 4 -> 5
b : -784.0000, 4 -> 0
c : -243.0000, 4 -> 5
d : -353.0000, 4 -> 3
a : 124.0000, 5 -> 5
b : -99.0000, 5 -> 0
c : -659.0000, 5 -> 4
d : -109.0000, 5 -> 2
a : -729.0000, 6 -> 3
b : -573.0000, 6 -> 6
c : 571.0000, 6 -> 6
d : -1.0000, 6 -> 6
a : 944.0000, 7 -> 6
b : 859.0000, 7 -> 7
c : 472.0000, 7 -> 4
d : 956.0000, 7 -> 5
a : -868.0000, 0 -> 4
a : 352.0000, 0 -> 5
b : -437.0000, 1 -> 3
c : -388.0000, 1 -> 3
d : 619.0000, 2 -> 5
a : -158.0000, 2 -> 4
c : 533.0000, 3 -> 7
d : -966.0000, 3 -> 6
d : -901.0000, 4 -> 4
d : 923.0000, 4 -> 0
a : -659.0000, 5 -> 2
b : -227.0000, 5 -> 1
a : -406.0000, 6 -> 0
c : 637.0000, 6 -> 3
d : 715.0000, 7 -> 4
d : 365.0000, 7 -> 7
