a : 595.0000, 0 -> 0
b : -435.0000, 0 -> 4
c : 90.0000, 0 -> 6
d : -173.0000, 0 -> 5
a : -252.0000, 1 -> 3
b : -967.0000, 1 -> 2
c : 350.0000, 1 -> 2
d : -165.0000, 1 -> 7
a : -367.0000, 2 -> 0
b : -185.0000, 2 -> 5
c : 609.0000, 2 -> 7
d : -745.0000, 2 -> 7
a : -599.0000, 3 -> 6
b : -2.0000, 3 -> 1
c : 843.0000, 3 -> 2
d : -881.0000, 3 -> 6
a : 176.0000, 4 -> 3
b : 357.0000, 4 -> 2
c : -270.0000, 4 -> 1
d : 3.0000, 4 -> 6
a : 3.0000, 5 -> 2
b : 929.0000, 5 -> 0
c : 499.0000, 5 -> 7
d : 164.0000, 5 -> 0
a : -764.0000, 6 -> 1
b : -900.0000, 6 -> 3
c : 176.0000, 6 -> 6
d : -966.0000, 6 -> 6
a : 187.0000, 7 -> 3
b : 540.0000, 7 -> 6
c : -14.0000, 7 -> 5
d : 177.0000, 7 -> 4
b : -383.0000, 0 -> 7
b : 510.0000, 0 -> 1
a : -535.0000, 1 -> 7
a : -851.0000, 1 -> 4
d : -209.0000, 2 -> 4
a : 127.0000, 2 -> 3
c : 629.0000, 3 -> 4
d : -131.0000, 3 -> 0
a : 888.0000, 4 -> 2
d : 321.0000, 4 -> 5
a : -678.0000, 5 -> 6
c : 430.0000, 5 -> 1
d : -536.0000, 6 -> 2
d : 271.0000, 6 -> 3
d : -176.0000, 7 -> 1
d : -442.0000, 7 -> 2
