a : 982.0000, 0 -> 1
b : -832.0000, 0 -> 0
c : -73.0000, 0 -> 1
d : 154.0000, 0 -> 0
a : -740.0000, 1 -> 0
b : -788.0000, 1 -> 2
c : -328.0000, 1 -> 2
d : 665.0000, 1 -> 0
a : -236.0000, 2 -> 1
b : 643.0000, 2 -> 1
c : 644.0000, 2 -> 0
d : 347.0000, 2 -> 3
a : 899.0000, 3 -> 3
b : 580.0000, 3 -> 0
c : -663.0000, 3 -> 3
d : 656.0000, 3 -> 2
d : -331.0000, 0 -> 2
c : -367.0000, 0 -> 3
d : -830.0000, 1 -> 1
c : -51.0000, 1 -> 1
d : 935.0000, 2 -> 1
c : 763.0000, 2 -> 1
a : -967.0000, 3 -> 2
d : 422.0000, 3 -> 1
