a : 235.0000, 0 -> 0
b : -460.0000, 0 -> 2
c : -797.0000, 0 -> 2
d : 400.0000, 0 -> 1
a : 996.0000, 1 -> 2
b : 482.0000, 1 -> 3
c : 25.0000, 1 -> 2
d : 263.0000, 1 -> 1
a : -949.0000, 2 -> 2
b : 988.0000, 2 -> 3
c : 491.0000, 2 -> 1
d : -568.0000, 2 -> 2
a : 631.0000, 3 -> 3
b : -624.0000, 3 -> 0
c : -102.0000, 3 -> 0
d : -172.0000, 3 -> 2
a : -64.0000, 0 -> 3
a : 734.0000, 0 -> 1
c : -996.0000, 1 -> 1
d : 822.0000, 1 -> 3
b : 410.0000, 2 -> 0
c : 572.0000, 2 -> 2
a : -835.0000, 3 -> 0
b : 301.0000, 3 -> 2
