a : -29.0000, 0 -> 2
b : -62.0000, 0 -> 1
c : 115.0000, 0 -> 3
d : 685.0000, 0 -> 2
a : -926.0000, 1 -> 0
b : 537.0000, 1 -> 2
c : -626.0000, 1 -> 1
d : 835.0000, 1 -> 1
a : -749.0000, 2 -> 3
b : 714.0000, 2 -> 2
c : 975.0000, 2 -> 2
d : -399.0000, 2 -> 2
a : 639.0000, 3 -> 2
b : 859.0000, 3 -> 1
c : 208.0000, 3 -> 0
d : 973.0000, 3 -> 1
d : -207.0000, 0 -> 3
a : 382.0000, 0 -> 0
d : 825.0000, 1 -> 3
c : -584.0000, 1 -> 0
b : -480.0000, 2 -> 0
d : -316.0000, 2 -> 1
a : 606.0000, 3 -> 3
c : 744.0000, 3 -> 2
