a : -665.0000, 0 -> 3
b : -495.0000, 0 -> 2
a : -917.0000, 1 -> 1
b : 475.0000, 1 -> 0
a : 801.0000, 2 -> 0
b : 981.0000, 2 -> 5
a : -782.0000, 3 -> 6
b : -22.0000, 3 -> 2
a : -164.0000, 4 -> 1
b : -293.0000, 4 -> 0
a : 659.0000, 5 -> 0
b : 25.0000, 5 -> 3
a : 919.0000, 6 -> 6
b : 982.0000, 6 -> 5
a : -316.0000, 7 -> 6
b : -825.0000, 7 -> 4
b : 606.0000, 0 -> 7
b : -242.0000, 1 -> 1
b : -150.0000, 2 -> 1
b : 312.0000, 3 -> 0
a : -817.0000, 4 -> 7
b : 821.0000, 5 -> 0
a : -983.0000, 6 -> 3
b : -65.0000, 7 -> 3
