a : -272.0000, 0 -> 2
b : -139.0000, 0 -> 7
c : -8.0000, 0 -> 5
d : 159.0000, 0 -> 5
a : 479.0000, 1 -> 7
b : -995.0000, 1 -> 7
c : -948.0000, 1 -> 7
d : -969.0000, 1 -> 3
a : -226.0000, 2 -> 7
b : 688.0000, 2 -> 4
c : -564.0000, 2 -> 0
d : -310.0000, 2 -> 4
a : -897.0000, 3 -> 6
b : 651.0000, 3 -> 2
c : -932.0000, 3 -> 3
d : 953.0000, 3 -> 7
a : 103.0000, 4 -> 2
b : 152.0000, 4 -> 3
c : 693.0000, 4 -> 5
d : -659.0000, 4 -> 6
a : -34.0000, 5 -> 0
b : 341.0000, 5 -> 1
c : -225.0000, 5 -> 6
d : -150.0000, 5 -> 7
a : 338.0000, 6 -> 1
b : -492.0000, 6 -> 5
c : -967.0000, 6 -> 5
d : 537.0000, 6 -> 2
a : 26.0000, 7 -> 5
b : 119.0000, 7 -> 5
c : -960.0000, 7 -> 1
d : -379.0000, 7 -> 1
d : 919.0000, 0 -> 4
b : 451.0000, 0 -> 5
c : -509.0000, 1 -> 1
c : -244.0000, 1 -> 5
c : -426.0000, 2 -> 4
d : -214.0000, 2 -> 3
b : -382.0000, 3 -> 5
a : -499.0000, 3 -> 1
a : -706.0000, 4 -> 3
a : -731.0000, 4 -> 0
a : 624.0000, 5 -> 7
a : -250.0000, 5 -> 5
d : -216.0000, 6 -> 0
b : 93.0000, 6 -> 3
d : -496.0000, 7 -> 0
c : -86.0000, 7 -> 7
