a : -51.0000, 0 -> 0
b : 28.0000, 0 -> 4
a : -809.0000, 1 -> 7
b : -329.0000, 1 -> 5
a : -719.0000, 2 -> 3
b : 975.0000, 2 -> 3
a : 966.0000, 3 -> 1
b : 503.0000, 3 -> 7
a : 516.0000, 4 -> 2
b : 411.0000, 4 -> 2
a : -78.0000, 5 -> 5
b : -41.0000, 5 -> 1
a : 746.0000, 6 -> 5
b : 880.0000, 6 -> 5
a : -882.0000, 7 -> 0
b : -358.0000, 7 -> 5
b : 112.0000, 0 -> 1
a : 796.0000, 1 -> 4
a : -762.0000, 2 -> 4
b : -612.0000, 3 -> 4
b : 578.0000, 4 -> 7
b : 87.0000, 5 -> 5
b : -797.0000, 6 -> 7
b : 352.0000, 7 -> 2
b : 557.0000, 2 -> 6
