a : -790.0000, 0 -> 2
b : -656.0000, 0 -> 7
c : -666.0000, 0 -> 0
d : -381.0000, 0 -> 4
a : -157.0000, 1 -> 2
b : 715.0000, 1 -> 6
c : -92.0000, 1 -> 0
d : -731.0000, 1 -> 4
a : 592.0000, 2 -> 7
b : 749.0000, 2 -> 7
c : 535.0000, 2 -> 7
d : 189.0000, 2 -> 7
a : -801.0000, 3 -> 5
b : -73.0000, 3 -> 1
c : -958.0000, 3 -> 7
d : -87.0000, 3 -> 2
a : 176.0000, 4 -> 6
b : -451.0000, 4 -> 4
c : 420.0000, 4 -> 2
d : 762.0000, 4 -> 5
a : 516.0000, 5 -> 1
b : 892.0000, 5 -> 1
c : 987.0000, 5 -> 4
d : 940.0000, 5 -> 4
a : 115.0000, 6 -> 7
b : -870.0000, 6 -> 3
c : -359.0000, 6 -> 2
d : -565.0000, 6 -> 2
a : -33.0000, 7 -> 5
b : 686.0000, 7 -> 3
c : 559.0000, 7 -> 7
d : -458.0000, 7 -> 3
c : -968.0000, 0 -> 2
d : -965.0000, 0 -> 2
a : 649.0000, 1 -> 5
c : -320.0000, 1 -> 7
d : -416.0000, 2 -> 1
a : -237.0000, 2 -> 5
a : -946.0000, 3 -> 0
c : -97.0000, 3 -> 1
d : 687.0000, 4 -> 7
c : -691.0000, 4 -> 5
b : 962.0000, 5 -> 3
d : 604.0000, 5 -> 1
d : 786.0000, 6 -> 5
b : -757.0000, 6 -> 0
a : 624.0000, 7 -> 7
c : 39.0000, 7 -> 0
