a : -150.0000, 0 -> 0
b : -784.0000, 0 -> 2
c : -979.0000, 0 -> 2
d : 89.0000, 0 -> 1
a : -314.0000, 1 -> 1
b : 486.0000, 1 -> 1
c : -615.0000, 1 -> 0
d : 827.0000, 1 -> 3
a : -32.0000, 2 -> 1
b : 955.0000, 2 -> 1
c : -108.0000, 2 -> 3
d : -386.0000, 2 -> 2
a : -654.0000, 3 -> 1
b : 466.0000, 3 -> 2
c : 846.0000, 3 -> 2
d : -502.0000, 3 -> 1
b : -85.0000, 0 -> 1
a : -14.0000, 0 -> 2
c : -580.0000, 1 -> 1
a : 237.0000, 1 -> 2
d : -403.0000, 2 -> 0
d : -234.0000, 2 -> 3
b : 562.0000, 3 -> 1
b : -618.0000, 3 -> 0
