a : -554.0000, 0 -> 2
b : -58.0000, 0 -> 7
c : 559.0000, 0 -> 0
d : 98.0000, 0 -> 6
a : 279.0000, 1 -> 4
b : -55.0000, 1 -> 3
c : 776.0000, 1 -> 4
d : -418.0000, 1 -> 7
a : 228.0000, 2 -> 0
b : 735.0000, 2 -> 6
c : -516.0000, 2 -> 1
d : -309.0000, 2 -> 7
a : 708.0000, 3 -> 0
b : 971.0000, 3 -> 4
c : -604.0000, 3 -> 0
d : -110.0000, 3 -> 1
a : -556.0000, 4 -> 1
b : 179.0000, 4 -> 5
c : -750.0000, 4 -> 4
d : 645.0000, 4 -> 3
a : 347.0000, 5 -> 6
b : -859.0000, 5 -> 1
c : 995.0000, 5 -> 5
d : -630.0000, 5 -> 2
a : 921.0000, 6 -> 7
b : 392.0000, 6 -> 6
c : -546.0000, 6 -> 7
d : -706.0000, 6 -> 0
a : 129.0000, 7 -> 5
b : -890.0000, 7 -> 2
c : 711.0000, 7 -> 7
d : -450.0000, 7 -> 1
c : 562.0000, 0 -> 5
a : 701.0000, 0 -> 0
c : 361.0000, 1 -> 7
d : 799.0000, 1 -> 5
d : 428.0000, 2 -> 4
d : 757.0000, 2 -> 5
a : -358.0000, 3 -> 2
c : 14.0000, 3 -> 4
b : 875.0000, 4 -> 0
a : -800.0000, 4 -> 2
a : 777.0000, 5 -> 3
d : -245.0000, 5 -> 3
b : 588.0000, 6 -> 4
a : 376.0000, 6 -> 5
a : -224.0000, 7 -> 4
d : 589.0000, 7 -> 4
