a : 384.0000, 0 -> 6
b : 59.0000, 0 -> 5
c : -868.0000, 0 -> 7
d : -606.0000, 0 -> 1
a : -584.0000, 1 -> 1
b : -445.0000, 1 -> 6
c : 692.0000, 1 -> 3
d : 169.0000, 1 -> 5
a : 114.0000, 2 -> 4
b : -976.0000, 2 -> 3
c : 596.0000, 2 -> 7
d : 406.0000, 2 -> 5
a : 320.0000, 3 -> 1
b : 619.0000, 3 -> 6
c : 509.0000, 3 -> 6
d : -356.0000, 3 -> 7
a : 183.0000, 4 -> 3
b : -825.0000, 4 -> 0
c : 939.0000, 4 -> 1
d : 473.0000, 4 -> 5
a : 331.0000, 5 -> 5
b : -452.0000, 5 -> 0
c : -25.0000, 5 -> 7
d : 628.0000, 5 -> 6
a : 136.0000, 6 -> 6
b : -838.0000, 6 -> 0
c : 458.0000, 6 -> 1
d : 609.0000, 6 -> 4
a : -214.0000, 7 -> 3
b : -463.0000, 7 -> 6
c : 976.0000, 7 -> 1
d : 197.0000, 7 -> 7
d : 252.0000, 0 -> 0
c : -964.0000, 0 -> 6
a : -772.0000, 1 -> 6
a : -673.0000, 1 -> 5
b : -106.0000, 2 -> 7
c : 532.0000, 2 -> 4
c : 830.0000, 3 -> 1
b : -459.0000, 3 -> 7
a : -799.0000, 4 -> 5
b : -304.0000, 4 -> 1
d : -657.0000, 5 -> 4
c : -764.0000, 5 -> 0
d : 565.0000, 6 -> 3
a : 303.0000, 6 -> 4
a : 331.0000, 7 -> 1
b : 386.0000, 7 -> 1
a : 688.0000, 7 -> 2
