a : -227.0000, 0 -> 2
b : 862.0000, 0 -> 0
c : 83.0000, 0 -> 6
d : -342.0000, 0 -> 6
a : -233.0000, 1 -> 5
b : -592.0000, 1 -> 5
c : -380.0000, 1 -> 7
d : 317.0000, 1 -> 0
a : 892.0000, 2 -> 5
b : 951.0000, 2 -> 3
c : -651.0000, 2 -> 7
d : 768.0000, 2 -> 6
a : -685.0000, 3 -> 6
b : -782.0000, 3 -> 7
c : 114.0000, 3 -> 2
d : 416.0000, 3 -> 6
a : 680.0000, 4 -> 6
b : 611.0000, 4 -> 0
c : -397.0000, 4 -> 3
d : 654.0000, 4 -> 4
a : 541.0000, 5 -> 7
b : -573.0000, 5 -> 1
c : 779.0000, 5 -> 7
d : 885.0000, 5 -> 7
a : -995.0000, 6 -> 1
b : 212.0000, 6 -> 4
c : -178.0000, 6 -> 5
d : -842.0000, 6 -> 1
a : -318.0000, 7 -> 1
b : 8.0000, 7 -> 3
c : 845.0000, 7 -> 2
d : -554.0000, 7 -> 3
b : -17.0000, 0 -> 6
d : -933.0000, 0 -> 1
c : 161.0000, 1 -> 5
b : 541.0000, 1 -> 0
b : 475.0000, 2 -> 2
d : 134.0000, 2 -> 7
b : -106.0000, 3 -> 1
d : -955.0000, 3 -> 7
a : 893.0000, 4 -> 5
d : -44.0000, 4 -> 6
d : 51.0000, 5 -> 5
b : 388.0000, 5 -> 2
d : 455.0000, 6 -> 5
a : -208.0000, 6 -> 0
c : -577.0000, 7 -> 3
a : -147.0000, 7 -> 7
