a : -242.0000, 0 -> 0
b : 486.0000, 0 -> 0
a : -99.0000, 1 -> 6
b : 894.0000, 1 -> 0
a : 277.0000, 2 -> 1
b : -933.0000, 2 -> 0
a : 381.0000, 3 -> 3
b : 996.0000, 3 -> 1
a : -442.0000, 4 -> 4
b : 450.0000, 4 -> 4
a : -672.0000, 5 -> 3
b : -148.0000, 5 -> 3
a : 121.0000, 6 -> 5
b : -613.0000, 6 -> 5
a : 492.0000, 7 -> 7
b : 140.0000, 7 -> 6
b : 673.0000, 0 -> 6
b : -236.0000, 1 -> 3
b : -43.0000, 2 -> 7
a : 238.0000, 3 -> 1
b : -812.0000, 4 -> 6
b : -559.0000, 5 -> 7
b : -716.0000, 6 -> 6
b : 89.0000, 7 -> 7
a : -732.0000, 3 -> 2
b : 11.0000, 5 -> 4
