a : 66.0000, 0 -> 0
b : -59.0000, 0 -> 1
c : -360.0000, 0 -> 2
d : -451.0000, 0 -> 1
a : -749.0000, 1 -> 1
b : -584.0000, 1 -> 1
c : 619.0000, 1 -> 3
d : 683.0000, 1 -> 3
a : -158.0000, 2 -> 3
b : 30.0000, 2 -> 2
c : -912.0000, 2 -> 0
d : -209.0000, 2 -> 1
a : -59.0000, 3 -> 1
b : -476.0000, 3 -> 1
c : -701.0000, 3 -> 0
d : 42.0000, 3 -> 3
b : 306.0000, 0 -> 2
c : -340.0000, 0 -> 1
d : 7.0000, 1 -> 0
d : -952.0000, 1 -> 0
d : -266.0000, 2 -> 3
c : -203.0000, 2 -> 1
b : 532.0000, 3 -> 2
b : 569.0000, 3 -> 2
