a : 946.0000, 0 -> 0
b : -568.0000, 0 -> 4
c : 869.0000, 0 -> 5
d : 710.0000, 0 -> 1
a : -46.0000, 1 -> 1
b : -452.0000, 1 -> 0
c : -249.0000, 1 -> 3
d : -151.0000, 1 -> 3
a : 262.0000, 2 -> 1
b : 119.0000, 2 -> 3
c : -623.0000, 2 -> 5
d : 838.0000, 2 -> 2
a : 288.0000, 3 -> 1
b : 418.0000, 3 -> 3
c : 486.0000, 3 -> 1
d : -587.0000, 3 -> 0
a : -405.0000, 4 -> 7
b : 538.0000, 4 -> 5
c : 213.0000, 4 -> 7
d : 964.0000, 4 -> 2
a : -526.0000, 5 -> 3
b : -821.0000, 5 -> 7
c : -754.0000, 5 -> 2
d : 916.0000, 5 -> 7
a : 814.0000, 6 -> 3
b : 19.0000, 6 -> 3
c : 549.0000, 6 -> 7
d : -841.0000, 6 -> 4
a : -384.0000, 7 -> 2
b : 605.0000, 7 -> 5
c : 583.0000, 7 -> 3
d : 317.0000, 7 -> 1
a : -104.0000, 0 -> 3
a : -557.0000, 0 -> 6
a : 414.0000, 1 -> 6
b : -202.0000, 1 -> 7
b : -330.0000, 2 -> 7
d : -841.0000, 2 -> 7
c : -615.0000, 3 -> 5
b : -891.0000, 3 -> 4
a : -832.0000, 4 -> 1
b : -434.0000, 4 -> 4
b : -269.0000, 5 -> 4
a : 919.0000, 5 -> 7
a : -495.0000, 6 -> 6
c : 145.0000, 6 -> 0
b : 716.0000, 7 -> 3
d : -671.0000, 7 -> 2
