a : -283.0000, 0 -> 0
b : -279.0000, 0 -> 0
c : 679.0000, 0 -> 7
d : 306.0000, 0 -> 0
a : -178.0000, 1 -> 0
b : -232.0000, 1 -> 4
c : 719.0000, 1 -> 7
d : -958.0000, 1 -> 7
a : 56.0000, 2 -> 6
b : -439.0000, 2 -> 6
c : 955.0000, 2 -> 2
d : 565.0000, 2 -> 6
a : 1.0000, 3 -> 1
b : -280.0000, 3 -> 3
c : 277.0000, 3 -> 7
d : 937.0000, 3 -> 1
a : -866.0000, 4 -> 7
b : 152.0000, 4 -> 0
c : 314.0000, 4 -> 0
d : -654.0000, 4 -> 0
a : -598.0000, 5 -> 3
b : 562.0000, 5 -> 4
c : -963.0000, 5 -> 7
d : -868.0000, 5 -> 6
a : 96.0000, 6 -> 7
b : -233.0000, 6 -> 7
c : 66.0000, 6 -> 3
d : 254.0000, 6 -> 1
a : 524.0000, 7 -> 3
b : 289.0000, 7 -> 0
c : -925.0000, 7 -> 3
d : 493.0000, 7 -> 6
a : -437.0000, 0 -> 6
a : -870.0000, 0 -> 4
a : 455.0000, 1 -> 1
a : -593.0000, 1 -> 3
a : 884.0000, 2 -> 4
a : -802.0000, 2 -> 5
b : 874.0000, 3 -> 6
c : -982.0000, 3 -> 6
b : 746.0000, 4 -> 2
d : 58.0000, 4 -> 3
a : -859.0000, 5 -> 1
d : -394.0000, 5 -> 0
c : 10.0000, 6 -> 2
a : 368.0000, 6 -> 0
a : -351.0000, 7 -> 6
c : 430.0000, 7 -> 0
