a : 820.0000, 0 -> 4
b : -364.0000, 0 -> 7
a : -612.0000, 1 -> 1
b : 155.0000, 1 -> 2
a : 435.0000, 2 -> 4
b : 742.0000, 2 -> 5
a : 683.0000, 3 -> 7
b : -959.0000, 3 -> 0
a : 133.0000, 4 -> 1
b : 943.0000, 4 -> 4
a : -755.0000, 5 -> 4
b : -439.0000, 5 -> 0
a : 672.0000, 6 -> 3
b : -161.0000, 6 -> 4
a : 293.0000, 7 -> 6
b : 975.0000, 7 -> 5
a : 253.0000, 0 -> 5
a : 887.0000, 1 -> 3
b : -205.0000, 2 -> 6
b : -706.0000, 3 -> 7
b : -295.0000, 4 -> 3
a : -70.0000, 5 -> 7
b : 508.0000, 6 -> 1
a : -859.0000, 7 -> 3
