a : -542.0000, 0 -> 1
b : -401.0000, 0 -> 1
c : 624.0000, 0 -> 4
d : -422.0000, 0 -> 5
a : 742.0000, 1 -> 1
b : -479.0000, 1 -> 3
c : 469.0000, 1 -> 0
d : -538.0000, 1 -> 4
a : 29.0000, 2 -> 1
b : 908.0000, 2 -> 0
c : 434.0000, 2 -> 5
d : -154.0000, 2 -> 3
a : -367.0000, 3 -> 4
b : -219.0000, 3 -> 4
c : -475.0000, 3 -> 5
d : -130.0000, 3 -> 1
a : -449.0000, 4 -> 5
b : 692.0000, 4 -> 5
c : -630.0000, 4 -> 6
d : 282.0000, 4 -> 2
a : 895.0000, 5 -> 6
b : 272.0000, 5 -> 1
c : -602.0000, 5 -> 6
d : 505.0000, 5 -> 3
a : 837.0000, 6 -> 7
b : 633.0000, 6 -> 7
c : -746.0000, 6 -> 5
d : 229.0000, 6 -> 3
a : 326.0000, 7 -> 2
b : 842.0000, 7 -> 5
c : -13.0000, 7 -> 3
d : -943.0000, 7 -> 6
b : -6.0000, 0 -> 5
b : -330.0000, 0 -> 0
b : -549.0000, 1 -> 1
d : -300.0000, 1 -> 2
a : 241.0000, 2 -> 4
b : -409.0000, 2 -> 3
b : 118.0000, 3 -> 6
d : -780.0000, 3 -> 6
d : 549.0000, 4 -> 6
a : 145.0000, 4 -> 3
b : 747.0000, 5 -> 5
c : -179.0000, 5 -> 1
d : 874.0000, 6 -> 5
b : -561.0000, 6 -> 2
a : 845.0000, 7 -> 1
b : -179.0000, 7 -> 3
