a : -317.0000, 0 -> 6
b : -850.0000, 0 -> 6
c : 365.0000, 0 -> 2
d : -275.0000, 0 -> 3
a : 702.0000, 1 -> 6
b : -792.0000, 1 -> 3
c : -773.0000, 1 -> 0
d : 732.0000, 1 -> 0
a : -823.0000, 2 -> 6
b : -35.0000, 2 -> 0
c : -994.0000, 2 -> 3
d : -564.0000, 2 -> 6
a : 479.0000, 3 -> 0
b : -822.0000, 3 -> 5
c : 246.0000, 3 -> 2
d : -353.0000, 3 -> 2
a : -375.0000, 4 -> 6
b : -395.0000, 4 -> 3
c : 153.0000, 4 -> 0
d : 552.0000, 4 -> 2
a : 952.0000, 5 -> 5
b : 397.0000, 5 -> 4
c : 736.0000, 5 -> 4
d : 291.0000, 5 -> 3
a : -949.0000, 6 -> 5
b : 412.0000, 6 -> 4
c : -714.0000, 6 -> 7
d : -371.0000, 6 -> 7
a : 354.0000, 7 -> 7
b : -653.0000, 7 -> 4
c : -423.0000, 7 -> 2
d : -272.0000, 7 -> 4
d : 630.0000, 0 -> 1
a : 524.0000, 0 -> 3
c : 914.0000, 1 -> 3
d : 746.0000, 1 -> 2
b : 519.0000, 2 -> 2
d : 122.0000, 2 -> 0
a : 384.0000, 3 -> 7
a : 871.0000, 3 -> 5
c : -841.0000, 4 -> 6
a : 857.0000, 4 -> 1
c : 809.0000, 5 -> 3
c : 109.0000, 5 -> 7
d : -568.0000, 6 -> 4
b : 388.0000, 6 -> 3
c : 567.0000, 7 -> 0
b : 493.0000, 7 -> 0
