a : 356.0000, 0 -> 2
b : -503.0000, 0 -> 1
a : -769.0000, 1 -> 3
b : 578.0000, 1 -> 4
a : -657.0000, 2 -> 1
b : 831.0000, 2 -> 6
a : 876.0000, 3 -> 5
b : 569.0000, 3 -> 5
a : -198.0000, 4 -> 0
b : -463.0000, 4 -> 5
a : 82.0000, 5 -> 2
b : -787.0000, 5 -> 6
a : -716.0000, 6 -> 7
b : -606.0000, 6 -> 0
a : -969.0000, 7 -> 2
b : -844.0000, 7 -> 6
a : 89.0000, 0 -> 5
a : 268.0000, 1 -> 6
b : -632.0000, 2 -> 3
a : -866.0000, 3 -> 2
b : -182.0000, 4 -> 6
b : -931.0000, 5 -> 3
b : 372.0000, 6 -> 2
b : -289.0000, 7 -> 7
