a : -267.0000, 0 -> 6
b : -66.0000, 0 -> 2
c : 979.0000, 0 -> 3
d : 869.0000, 0 -> 1
a : -587.0000, 1 -> 2
b : -64.0000, 1 -> 0
c : -411.0000, 1 -> 5
d : 39.0000, 1 -> 6
a : 910.0000, 2 -> 4
b : 283.0000, 2 -> 2
c : 107.0000, 2 -> 5
d : -158.0000, 2 -> 0
a : 411.0000, 3 -> 2
b : 32.0000, 3 -> 5
c : 920.0000, 3 -> 4
d : -237.0000, 3 -> 5
a : -108.0000, 4 -> 5
b : 973.0000, 4 -> 0
c : -988.0000, 4 -> 4
d : 444.0000, 4 -> 3
a : -842.0000, 5 -> 7
b : -340.0000, 5 -> 5
c : 578.0000, 5 -> 4
d : 202.0000, 5 -> 0
a : 368.0000, 6 -> 7
b : -51.0000, 6 -> 7
c : -675.0000, 6 -> 4
d : 139.0000, 6 -> 7
a : 796.0000, 7 -> 6
b : 595.0000, 7 -> 3
c : -132.0000, 7 -> 7
d : 491.0000, 7 -> 3
d : -374.0000, 0 -> 5
a : 464.0000, 0 -> 4
b : -433.0000, 1 -> 7
b : 545.0000, 1 -> 2
b : 657.0000, 2 -> 4
b : -740.0000, 2 -> 5
b : -155.0000, 3 -> 6
a : 211.0000, 3 -> 7
d : -388.0000, 4 -> 5
a : 676.0000, 4 -> 1
a : -946.0000, 5 -> 1
c : -325.0000, 5 -> 2
b : -693.0000, 6 -> 6
a : -63.0000, 6 -> 1
d : -111.0000, 7 -> 6
d : -721.0000, 7 -> 7
