a : -182.0000, 0 -> 1
b : 370.0000, 0 -> 3
c : -946.0000, 0 -> 3
d : 312.0000, 0 -> 0
a : 777.0000, 1 -> 0
b : 771.0000, 1 -> 2
c : -766.0000, 1 -> 1
d : 369.0000, 1 -> 1
a : -592.0000, 2 -> 1
b : 707.0000, 2 -> 2
c : 439.0000, 2 -> 0
d : 588.0000, 2 -> 3
a : -842.0000, 3 -> 0
b : 490.0000, 3 -> 1
c : 936.0000, 3 -> 3
d : 425.0000, 3 -> 3
c : -373.0000, 0 -> 1
b : 550.0000, 0 -> 2
b : -995.0000, 1 -> 3
c : 244.0000, 1 -> 0
c : -839.0000, 2 -> 1
a : 579.0000, 2 -> 0
b : -915.0000, 3 -> 2
a : -531.0000, 3 -> 3
