a : -513.0000, 0 -> 0
b : -55.0000, 0 -> 3
c : -969.0000, 0 -> 1
d : 938.0000, 0 -> 2
a : 917.0000, 1 -> 1
b : 24.0000, 1 -> 0
c : 846.0000, 1 -> 3
d : -485.0000, 1 -> 3
a : -532.0000, 2 -> 2
b : 169.0000, 2 -> 2
c : 110.0000, 2 -> 0
d : 960.0000, 2 -> 2
a : 239.0000, 3 -> 1
b : -269.0000, 3 -> 3
c : 95.0000, 3 -> 0
d : 80.0000, 3 -> 3
a : 512.0000, 0 -> 3
b : 605.0000, 0 -> 2
b : -772.0000, 1 -> 2
b : -280.0000, 1 -> 3
b : 64.0000, 2 -> 0
d : 321.0000, 2 -> 0
c : 911.0000, 3 -> 2
b : -41.0000, 3 -> 0
